human_ensembl_gene_id,mouse_accession,mouse_ensembl_gene_id,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_rna,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_prot
ENSG00000139343,P62307,ENSMUSG00000020018,72.5837328802295,
ENSG00000141030,O88543,ENSMUSG00000019373,917.601566774836,-0.5952600948192257
ENSG00000141030,O88543,ENSMUSG00000019373,917.601566774836,-0.5952600948192257
ENSG00000141738,Q03160,ENSMUSG00000019312,2242.08547006644,-0.9729403430677175
ENSG00000141738,Q03160,ENSMUSG00000019312,2242.08547006644,-0.9729403430677175
ENSG00000143314,Q9CQ06,ENSMUSG00000019710,1641.99019017972,0.5199660773238268
ENSG00000143314,Q9CQ06,ENSMUSG00000019710,1641.99019017972,0.5199660773238268
ENSG00000146648,Q01279,ENSMUSG00000020122,2307.28461044317,-0.5762509890627698
ENSG00000146648,Q01279,ENSMUSG00000020122,2307.28461044317,-0.5762509890627698
ENSG00000135220,Q8BWQ1,ENSMUSG00000035780,3837.89560741864,0.5832595468989424
ENSG00000135220,Q8BWQ1,ENSMUSG00000035780,3837.89560741864,0.5832595468989424
ENSG00000135720,Q6PDL0,ENSMUSG00000035770,432.592413637158,
ENSG00000135720,Q6PDL0,ENSMUSG00000035770,432.592413637158,
ENSG00000136011,Q8R4U0,ENSMUSG00000035459,826.260890831446,-0.9085114653912152
ENSG00000136011,Q8R4U0,ENSMUSG00000035459,826.260890831446,-0.9085114653912152
ENSG00000137106,Q91Z53,ENSMUSG00000035637,1853.0229824617,1.0846807493070472
ENSG00000137106,Q91Z53,ENSMUSG00000035637,1853.0229824617,1.0846807493070472
ENSG00000137124,Q9CZS1,ENSMUSG00000035561,1300.95101026145,0.6972280705413524
ENSG00000137124,Q9CZS1,ENSMUSG00000035561,1300.95101026145,0.6972280705413524
ENSG00000138663,O88544,ENSMUSG00000035297,597.476333755072,0.16059618421752703
ENSG00000138663,O88544,ENSMUSG00000035297,597.476333755072,0.16059618421752703
ENSG00000138674,Q3UPL0,ENSMUSG00000035325,2325.18260526287,0.9096148718553094
ENSG00000138674,Q3UPL0,ENSMUSG00000035325,2325.18260526287,0.9096148718553094
ENSG00000138750,Q8BTS4,ENSMUSG00000034826,334.084780498594,-1.0179600672834779
ENSG00000143891,Q8K157,ENSMUSG00000035473,2192.13979194278,0.12153219809186315
ENSG00000143891,Q8K157,ENSMUSG00000035473,2192.13979194278,0.12153219809186315
ENSG00000144746,Q8R5J9,ENSMUSG00000035199,611.780540873028,-0.22369537835741307
ENSG00000145016,Q80U62,ENSMUSG00000035629,462.409670251008,0.11460281072913414
ENSG00000145016,Q80U62,ENSMUSG00000035629,462.409670251008,0.11460281072913414
ENSG00000145321,P21614,ENSMUSG00000035540,145110.392767702,0.7457483097976553
ENSG00000145321,P21614,ENSMUSG00000035540,145110.392767702,0.7457483097976553
ENSG00000149243,Q9CZ49,ENSMUSG00000035298,0.0,0.8954722754871044
ENSG00000149532,Q8BTV2,ENSMUSG00000034820,1447.54278075176,-1.6242738412815436
ENSG00000151365,Q62264,ENSMUSG00000035686,5007.20516889739,-0.1003947403459603
ENSG00000151365,Q62264,ENSMUSG00000035686,5007.20516889739,-0.1003947403459603
ENSG00000151413,Q9CWD8,ENSMUSG00000035142,131.833201885898,-0.7744468926303505
ENSG00000151413,Q9CWD8,ENSMUSG00000035142,131.833201885898,-0.7744468926303505
ENSG00000151500,Q91YJ3,ENSMUSG00000035443,453.291601455896,1.8988304295565461
ENSG00000158555,Q640M6,ENSMUSG00000035314,20.4397470688019,0.07213865737205168
ENSG00000162390,Q8VHQ9,ENSMUSG00000034853,169.695619101187,-0.1670337911804544
ENSG00000166173,Q8BN59,ENSMUSG00000034839,0.0,-1.556777220719761
ENSG00000167657,O54784,ENSMUSG00000034974,371.177683214075,-0.261459521720132
ENSG00000167657,O54784,ENSMUSG00000034974,371.177683214075,-0.261459521720132
ENSG00000167658,P58252,ENSMUSG00000034994,13736.8402177466,0.9087359679375578
ENSG00000167658,P58252,ENSMUSG00000034994,13736.8402177466,0.9087359679375578
ENSG00000170892,Q8BMZ5,ENSMUSG00000035585,367.367672343745,
ENSG00000173812,P48024,ENSMUSG00000035530,9190.96070472525,-1.1086046941554195
ENSG00000173812,P48024,ENSMUSG00000035530,9190.96070472525,-1.1086046941554195
ENSG00000100197,P24457,ENSMUSG00000068085,9.07302319391203,-1.432484556233086
ENSG00000100197,P24457,ENSMUSG00000068085,9.07302319391203,-1.432484556233086
ENSG00000100197,P24457,ENSMUSG00000068085,9.07302319391203,-1.432484556233086
ENSG00000100197,P24457,ENSMUSG00000068085,9.07302319391203,-1.432484556233086
ENSG00000100197,P24457,ENSMUSG00000068085,9.07302319391203,-1.432484556233086
ENSG00000100197,P24457,ENSMUSG00000068085,9.07302319391203,-1.432484556233086
ENSG00000100197,P24457,ENSMUSG00000068085,9.07302319391203,-1.432484556233086
ENSG00000100197,P24457,ENSMUSG00000068085,9.07302319391203,-1.432484556233086
ENSG00000100197,P24457,ENSMUSG00000068085,9.07302319391203,-1.432484556233086
ENSG00000100197,P24457,ENSMUSG00000068085,9.07302319391203,-1.432484556233086
ENSG00000100197,P11714,ENSMUSG00000068086,668.870488095334,-1.143860347890487
ENSG00000100197,P11714,ENSMUSG00000068086,668.870488095334,-1.143860347890487
ENSG00000100197,P11714,ENSMUSG00000068086,668.870488095334,-1.143860347890487
ENSG00000100197,P11714,ENSMUSG00000068086,668.870488095334,-1.143860347890487
ENSG00000100197,P11714,ENSMUSG00000068086,668.870488095334,-1.143860347890487
ENSG00000100197,P11714,ENSMUSG00000068086,668.870488095334,-1.143860347890487
ENSG00000100197,P11714,ENSMUSG00000068086,668.870488095334,-1.143860347890487
ENSG00000100197,P11714,ENSMUSG00000068086,668.870488095334,-1.143860347890487
ENSG00000100197,P11714,ENSMUSG00000068086,668.870488095334,-1.143860347890487
ENSG00000100197,P11714,ENSMUSG00000068086,668.870488095334,-1.143860347890487
ENSG00000043093,Q9QZ73,ENSMUSG00000027708,1002.2279959156,
ENSG00000043093,Q9QZ73,ENSMUSG00000027708,1002.2279959156,
ENSG00000043093,Q9QZ73,ENSMUSG00000027708,1002.2279959156,
ENSG00000043093,Q9QZ73,ENSMUSG00000027708,1002.2279959156,
ENSG00000100612,Q9CXR1,ENSMUSG00000021094,861.076010478937,0.26897866248990854
ENSG00000100612,Q9CXR1,ENSMUSG00000021094,861.076010478937,0.26897866248990854
ENSG00000100612,Q9CXR1,ENSMUSG00000021094,861.076010478937,0.26897866248990854
ENSG00000100612,Q9CXR1,ENSMUSG00000021094,861.076010478937,0.26897866248990854
ENSG00000100883,P14576,ENSMUSG00000073079,580.717591406813,0.7191572309968588
ENSG00000100883,P14576,ENSMUSG00000073079,580.717591406813,0.7191572309968588
ENSG00000100883,P14576,ENSMUSG00000073079,580.717591406813,0.7191572309968588
ENSG00000100883,P14576,ENSMUSG00000073079,580.717591406813,0.7191572309968588
ENSG00000100883,P14576,ENSMUSG00000073079,580.717591406813,0.7191572309968588
ENSG00000100883,P14576,ENSMUSG00000073079,580.717591406813,0.7191572309968588
ENSG00000108187,Q9CXN7,ENSMUSG00000020072,3681.15793234622,0.9484950732721354
ENSG00000108187,Q9CXN7,ENSMUSG00000020072,3681.15793234622,0.9484950732721354
ENSG00000108187,Q9CXN7,ENSMUSG00000020072,3681.15793234622,0.9484950732721354
ENSG00000108187,Q9CXN7,ENSMUSG00000020072,3681.15793234622,0.9484950732721354
ENSG00000111640,P16858,ENSMUSG00000057666,6758.6224557042,3.116163282030673
ENSG00000111640,P16858,ENSMUSG00000057666,6758.6224557042,3.116163282030673
ENSG00000111640,P16858,ENSMUSG00000057666,6758.6224557042,3.116163282030673
ENSG00000111640,P16858,ENSMUSG00000057666,6758.6224557042,3.116163282030673
ENSG00000111640,P16858,ENSMUSG00000057666,6758.6224557042,3.116163282030673
ENSG00000111640,P16858,ENSMUSG00000057666,6758.6224557042,3.116163282030673
ENSG00000115541,Q64433,ENSMUSG00000073676,3063.88478831793,-0.4069032919519167
ENSG00000115541,Q64433,ENSMUSG00000073676,3063.88478831793,-0.4069032919519167
ENSG00000115541,Q64433,ENSMUSG00000073676,3063.88478831793,-0.4069032919519167
ENSG00000115541,Q64433,ENSMUSG00000073676,3063.88478831793,-0.4069032919519167
ENSG00000126838,P28666,ENSMUSG00000030131,12336.7758242979,-1.6165783282475508
ENSG00000126838,P28666,ENSMUSG00000030131,12336.7758242979,-1.6165783282475508
ENSG00000126838,P28666,ENSMUSG00000030131,12336.7758242979,-1.6165783282475508
ENSG00000126838,P28666,ENSMUSG00000030131,12336.7758242979,-1.6165783282475508
ENSG00000126838,P28666,ENSMUSG00000030131,12336.7758242979,-1.6165783282475508
ENSG00000126838,P28666,ENSMUSG00000030131,12336.7758242979,-1.6165783282475508
ENSG00000160111,P28666,ENSMUSG00000030131,12336.7758242979,-1.6165783282475508
ENSG00000160111,P28666,ENSMUSG00000030131,12336.7758242979,-1.6165783282475508
ENSG00000160111,P28666,ENSMUSG00000030131,12336.7758242979,-1.6165783282475508
ENSG00000160111,P28666,ENSMUSG00000030131,12336.7758242979,-1.6165783282475508
ENSG00000160111,P28666,ENSMUSG00000030131,12336.7758242979,-1.6165783282475508
ENSG00000160111,P28666,ENSMUSG00000030131,12336.7758242979,-1.6165783282475508
ENSG00000126838,P28665,ENSMUSG00000059908,29439.043076425,-0.20984334223822257
ENSG00000126838,P28665,ENSMUSG00000059908,29439.043076425,-0.20984334223822257
ENSG00000126838,P28665,ENSMUSG00000059908,29439.043076425,-0.20984334223822257
ENSG00000126838,P28665,ENSMUSG00000059908,29439.043076425,-0.20984334223822257
ENSG00000126838,P28665,ENSMUSG00000059908,29439.043076425,-0.20984334223822257
ENSG00000126838,P28665,ENSMUSG00000059908,29439.043076425,-0.20984334223822257
ENSG00000160111,P28665,ENSMUSG00000059908,29439.043076425,-0.20984334223822257
ENSG00000160111,P28665,ENSMUSG00000059908,29439.043076425,-0.20984334223822257
ENSG00000160111,P28665,ENSMUSG00000059908,29439.043076425,-0.20984334223822257
ENSG00000160111,P28665,ENSMUSG00000059908,29439.043076425,-0.20984334223822257
ENSG00000160111,P28665,ENSMUSG00000059908,29439.043076425,-0.20984334223822257
ENSG00000160111,P28665,ENSMUSG00000059908,29439.043076425,-0.20984334223822257
ENSG00000185515,P46737,ENSMUSG00000031201,284.103503489376,-0.8200240053257577
ENSG00000185515,P46737,ENSMUSG00000031201,284.103503489376,-0.8200240053257577
ENSG00000185515,P46737,ENSMUSG00000031201,284.103503489376,-0.8200240053257577
ENSG00000185515,P46737,ENSMUSG00000031201,284.103503489376,-0.8200240053257577
ENSG00000127578,Q8R0S6,ENSMUSG00000071192,8.09498725267209,0.7628125161554227
ENSG00000128309,Q99J99,ENSMUSG00000071711,1713.41827067907,0.8125558749045659
ENSG00000128309,Q99J99,ENSMUSG00000071711,1713.41827067907,0.8125558749045659
ENSG00000130811,Q9Z1D1,ENSMUSG00000070319,1000.28923285329,-0.025543295277769787
ENSG00000130811,Q9Z1D1,ENSMUSG00000070319,1000.28923285329,-0.025543295277769787
ENSG00000137824,Q3UJU9,ENSMUSG00000070730,1115.89533706755,0.8135103293104585
ENSG00000137824,Q3UJU9,ENSMUSG00000070730,1115.89533706755,0.8135103293104585
ENSG00000141378,Q8R2Y8,ENSMUSG00000072582,299.779013333921,
ENSG00000143839,P06281,ENSMUSG00000070645,0.0,-0.041325140209333186
ENSG00000143845,A7MCT6,ENSMUSG00000070644,6691.46296121981,
ENSG00000143845,A7MCT6,ENSMUSG00000070644,6691.46296121981,
ENSG00000149257,P19324,ENSMUSG00000070436,130.425263733163,0.09709698646192767
ENSG00000149257,P19324,ENSMUSG00000070436,130.425263733163,0.09709698646192767
ENSG00000149480,Q9R190,ENSMUSG00000071646,941.422961964908,-0.8554155725596596
ENSG00000149480,Q9R190,ENSMUSG00000071646,941.422961964908,-0.8554155725596596
ENSG00000162191,Q922Y1,ENSMUSG00000071655,2618.04225555212,-0.45121707246358755
ENSG00000162191,Q922Y1,ENSMUSG00000071655,2618.04225555212,-0.45121707246358755
ENSG00000165215,Q9Z0G9,ENSMUSG00000070473,2298.06279263345,0.8721182466904178
ENSG00000165264,Q3UIU2,ENSMUSG00000071014,1922.15097417164,0.6288515141815705
ENSG00000165264,Q3UIU2,ENSMUSG00000071014,1922.15097417164,0.6288515141815705
ENSG00000167552,P68369,ENSMUSG00000072235,110.172517464935,0.5727509189917587
ENSG00000167552,P68369,ENSMUSG00000072235,110.172517464935,0.5727509189917587
ENSG00000172828,Q8VCU1,ENSMUSG00000062181,4793.75301724096,-0.8008165529116898
ENSG00000172828,Q8VCU1,ENSMUSG00000062181,4793.75301724096,-0.8008165529116898
ENSG00000172828,Q8VCU1,ENSMUSG00000062181,4793.75301724096,-0.8008165529116898
ENSG00000172828,Q8VCU1,ENSMUSG00000062181,4793.75301724096,-0.8008165529116898
ENSG00000172828,Q63880,ENSMUSG00000069922,15173.2734568966,0.005393604265203193
ENSG00000172828,Q63880,ENSMUSG00000069922,15173.2734568966,0.005393604265203193
ENSG00000172828,Q63880,ENSMUSG00000069922,15173.2734568966,0.005393604265203193
