human_ensembl_gene_id,mouse_accession,mouse_ensembl_gene_id,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_rna,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_prot
ENSG00000196865,Q8BZW8,ENSMUSG00000025078,390.970485623484,0.02922611243865662
ENSG00000197142,Q8JZR0,ENSMUSG00000024981,9054.35702594916,0.7801995583668944
ENSG00000197142,Q8JZR0,ENSMUSG00000024981,9054.35702594916,0.7801995583668944
ENSG00000197728,P62855,ENSMUSG00000025362,5279.23651406723,1.1302003712530833
ENSG00000197728,P62855,ENSMUSG00000025362,5279.23651406723,1.1302003712530833
ENSG00000198682,O88428,ENSMUSG00000024899,4666.13852484235,1.3288550287446395
ENSG00000198682,O88428,ENSMUSG00000024899,4666.13852484235,1.3288550287446395
ENSG00000198814,Q64516,ENSMUSG00000025059,2241.62496831046,-2.209552982050161
ENSG00000198814,Q64516,ENSMUSG00000025059,2241.62496831046,-2.209552982050161
ENSG00000229894,Q64516,ENSMUSG00000025059,2241.62496831046,-2.209552982050161
ENSG00000229894,Q64516,ENSMUSG00000025059,2241.62496831046,-2.209552982050161
ENSG00000211456,Q9EP69,ENSMUSG00000025240,1355.55195193715,-0.038120460976544666
ENSG00000211456,Q9EP69,ENSMUSG00000025240,1355.55195193715,-0.038120460976544666
ENSG00000213614,P29416,ENSMUSG00000025232,741.226427858241,-0.22369789507689575
ENSG00000213614,P29416,ENSMUSG00000025232,741.226427858241,-0.22369789507689575
ENSG00000241935,Q9DCU9,ENSMUSG00000025176,3642.23463065629,0.04830502697119492
ENSG00000241935,Q9DCU9,ENSMUSG00000025176,3642.23463065629,0.04830502697119492
ENSG00000257727,Q9QXT0,ENSMUSG00000025381,2450.38905823056,-0.1999672111162778
ENSG00000257727,Q9QXT0,ENSMUSG00000025381,2450.38905823056,-0.1999672111162778
ENSG00000115459,Q91YP6,ENSMUSG00000056698,338.179441830993,0.8137211002827487
ENSG00000115525,O88829,ENSMUSG00000056091,3640.96681929555,
ENSG00000115525,O88829,ENSMUSG00000056091,3640.96681929555,
ENSG00000116663,Q9QZN4,ENSMUSG00000055401,1418.43348342526,0.23958835112060634
ENSG00000116663,Q9QZN4,ENSMUSG00000055401,1418.43348342526,0.23958835112060634
ENSG00000130402,P57780,ENSMUSG00000054808,2681.32456601784,0.42142965941054183
ENSG00000130402,P57780,ENSMUSG00000054808,2681.32456601784,0.42142965941054183
ENSG00000131943,Q8WUR0,ENSMUSG00000054676,3661.78385784661,-0.29287725207451515
ENSG00000131943,Q8WUR0,ENSMUSG00000054676,3661.78385784661,-0.29287725207451515
ENSG00000133020,P13542,ENSMUSG00000055775,1.17983661123098,-1.3288245125105582
ENSG00000133020,P13542,ENSMUSG00000055775,1.17983661123098,-1.3288245125105582
ENSG00000133818,P62071,ENSMUSG00000055723,258.916061931309,-0.41643580308850486
ENSG00000133818,P62071,ENSMUSG00000055723,258.916061931309,-0.41643580308850486
ENSG00000137845,O35598,ENSMUSG00000054693,400.042690633824,-0.277698296642515
ENSG00000139547,O88451,ENSMUSG00000040134,27327.2849246955,1.2858672654516858
ENSG00000139547,O88451,ENSMUSG00000040134,27327.2849246955,1.2858672654516858
ENSG00000139547,O88451,ENSMUSG00000040134,27327.2849246955,1.2858672654516858
ENSG00000139547,O88451,ENSMUSG00000040134,27327.2849246955,1.2858672654516858
ENSG00000139547,O88451,ENSMUSG00000040134,27327.2849246955,1.2858672654516858
ENSG00000139547,O88451,ENSMUSG00000040134,27327.2849246955,1.2858672654516858
ENSG00000139547,O88451,ENSMUSG00000040134,27327.2849246955,1.2858672654516858
ENSG00000139547,O88451,ENSMUSG00000040134,27327.2849246955,1.2858672654516858
ENSG00000139547,O88451,ENSMUSG00000040134,27327.2849246955,1.2858672654516858
ENSG00000139547,O88451,ENSMUSG00000040134,27327.2849246955,1.2858672654516858
ENSG00000139547,O88451,ENSMUSG00000040134,27327.2849246955,1.2858672654516858
ENSG00000139547,O88451,ENSMUSG00000040134,27327.2849246955,1.2858672654516858
ENSG00000139547,O54909,ENSMUSG00000069456,2303.55672307118,-0.828113027710254
ENSG00000139547,O54909,ENSMUSG00000069456,2303.55672307118,-0.828113027710254
ENSG00000139547,O54909,ENSMUSG00000069456,2303.55672307118,-0.828113027710254
ENSG00000139547,O54909,ENSMUSG00000069456,2303.55672307118,-0.828113027710254
ENSG00000139547,O54909,ENSMUSG00000069456,2303.55672307118,-0.828113027710254
ENSG00000139547,O54909,ENSMUSG00000069456,2303.55672307118,-0.828113027710254
ENSG00000139547,O54909,ENSMUSG00000069456,2303.55672307118,-0.828113027710254
ENSG00000139547,O54909,ENSMUSG00000069456,2303.55672307118,-0.828113027710254
ENSG00000139547,O54909,ENSMUSG00000069456,2303.55672307118,-0.828113027710254
ENSG00000139547,O54909,ENSMUSG00000069456,2303.55672307118,-0.828113027710254
ENSG00000139547,O54909,ENSMUSG00000069456,2303.55672307118,-0.828113027710254
ENSG00000139547,O54909,ENSMUSG00000069456,2303.55672307118,-0.828113027710254
ENSG00000159596,Q3KQJ0,ENSMUSG00000055900,238.831354817833,-1.6364495302628832
ENSG00000163220,P31725,ENSMUSG00000056071,142.417892578388,-1.2441580893906767
ENSG00000163220,P31725,ENSMUSG00000056071,142.417892578388,-1.2441580893906767
ENSG00000135540,Q8CAF4,ENSMUSG00000039835,184.938942469904,-1.775835416794635
ENSG00000135540,Q8CAF4,ENSMUSG00000039835,184.938942469904,-1.775835416794635
ENSG00000136881,Q91X34,ENSMUSG00000039653,6103.28897267686,0.21530575014014253
ENSG00000136881,Q91X34,ENSMUSG00000039653,6103.28897267686,0.21530575014014253
ENSG00000137944,Q71RI9,ENSMUSG00000040213,3941.61502666961,-0.1675470355691169
ENSG00000137944,Q71RI9,ENSMUSG00000040213,3941.61502666961,-0.1675470355691169
ENSG00000140990,Q9DCS9,ENSMUSG00000040048,3655.11604773343,-0.5233524108561614
ENSG00000140990,Q9DCS9,ENSMUSG00000040048,3655.11604773343,-0.5233524108561614
ENSG00000145041,Q80TR8,ENSMUSG00000040325,493.355349698338,-1.628274945975056
ENSG00000147586,Q9CY16,ENSMUSG00000040269,647.910121807453,0.3951528231701843
ENSG00000147586,Q9CY16,ENSMUSG00000040269,647.910121807453,0.3951528231701843
ENSG00000148965,P31532,ENSMUSG00000040017,11030.3458312266,
ENSG00000153187,Q8VEK3,ENSMUSG00000039630,4686.90761892631,1.1614893144720444
ENSG00000153187,Q8VEK3,ENSMUSG00000039630,4686.90761892631,1.1614893144720444
ENSG00000153956,O08532,ENSMUSG00000040118,31.1732837477571,0.695084755680936
ENSG00000162654,Q61107,ENSMUSG00000028268,501.62250605869,-1.454725424304179
ENSG00000162654,Q61107,ENSMUSG00000028268,501.62250605869,-1.454725424304179
ENSG00000162654,Q61107,ENSMUSG00000028268,501.62250605869,-1.454725424304179
ENSG00000162654,Q61107,ENSMUSG00000028268,501.62250605869,-1.454725424304179
ENSG00000163565,Q8BV49,ENSMUSG00000043263,115.672532266955,-1.8524320772664018
ENSG00000163565,Q8BV49,ENSMUSG00000043263,115.672532266955,-1.8524320772664018
ENSG00000163565,Q8BV49,ENSMUSG00000043263,115.672532266955,-1.8524320772664018
ENSG00000163565,Q8BV49,ENSMUSG00000043263,115.672532266955,-1.8524320772664018
ENSG00000163565,Q8BV49,ENSMUSG00000043263,115.672532266955,-1.8524320772664018
ENSG00000163565,Q8BV49,ENSMUSG00000043263,115.672532266955,-1.8524320772664018
ENSG00000165325,Q7M6Y5,ENSMUSG00000039977,0.0,-1.2796822896062952
ENSG00000166986,Q68FL6,ENSMUSG00000040354,1516.03159141682,0.6136108109958145
ENSG00000166986,Q68FL6,ENSMUSG00000040354,1516.03159141682,0.6136108109958145
ENSG00000168140,Q9CZT5,ENSMUSG00000039646,108.805488198256,0.3004205528260998
ENSG00000168140,Q9CZT5,ENSMUSG00000039646,108.805488198256,0.3004205528260998
ENSG00000171097,Q8BTY1,ENSMUSG00000039648,3974.34488608431,0.656742283685047
ENSG00000171097,Q8BTY1,ENSMUSG00000039648,3974.34488608431,0.656742283685047
ENSG00000112339,Q69ZS7,ENSMUSG00000019977,1095.2515229092,
ENSG00000112357,P97865,ENSMUSG00000020003,1691.95709955523,-0.05662886185499964
ENSG00000112357,P97865,ENSMUSG00000020003,1691.95709955523,-0.05662886185499964
ENSG00000112394,Q3U9N9,ENSMUSG00000019838,1956.15206153045,0.5171407658408306
ENSG00000112769,P97927,ENSMUSG00000019846,44.9223822758124,-2.0344391058140263
ENSG00000113643,Q9D0I9,ENSMUSG00000018848,511.48997090414,0.606650036696017
ENSG00000113643,Q9D0I9,ENSMUSG00000018848,511.48997090414,0.606650036696017
ENSG00000114841,E9Q8T7,ENSMUSG00000019027,9.83958513445683,-0.06078266111653625
ENSG00000115956,Q9JHK5,ENSMUSG00000020120,85.3362265451492,-1.2617828481987172
ENSG00000118520,Q61176,ENSMUSG00000019987,42637.4938906699,1.9380389159021512
ENSG00000118520,Q61176,ENSMUSG00000019987,42637.4938906699,1.9380389159021512
ENSG00000120265,P23506,ENSMUSG00000019795,616.521847632388,0.3881367705402196
ENSG00000120265,P23506,ENSMUSG00000019795,616.521847632388,0.3881367705402196
ENSG00000120860,Q9CR27,ENSMUSG00000020056,458.182334312854,-0.6039271138749212
ENSG00000120860,Q9CR27,ENSMUSG00000020056,458.182334312854,-0.6039271138749212
ENSG00000121749,Q9CXF4,ENSMUSG00000020130,784.012025708878,-1.4617500593149946
ENSG00000121749,Q9CXF4,ENSMUSG00000020130,784.012025708878,-1.4617500593149946
ENSG00000122884,Q60715,ENSMUSG00000019916,177.117759752234,0.013731452558140629
ENSG00000122884,Q60715,ENSMUSG00000019916,177.117759752234,0.013731452558140629
ENSG00000122958,P40336,ENSMUSG00000020078,970.224481424812,0.1702598102199467
ENSG00000122958,P40336,ENSMUSG00000020078,970.224481424812,0.1702598102199467
ENSG00000126790,Q9CXA2,ENSMUSG00000019718,670.651151386868,0.05396744227260093
ENSG00000126790,Q9CXA2,ENSMUSG00000019718,670.651151386868,0.05396744227260093
ENSG00000130349,Q9CQF4,ENSMUSG00000019797,500.074912824227,
ENSG00000130479,Q8C052,ENSMUSG00000019261,129.308524523387,
ENSG00000131100,P50518,ENSMUSG00000019210,1767.13508252728,0.8059212452191941
ENSG00000131100,P50518,ENSMUSG00000019210,1767.13508252728,0.8059212452191941
ENSG00000131471,O70423,ENSMUSG00000019326,1.28749247361597,-1.9030360437315115
ENSG00000131471,O70423,ENSMUSG00000019326,1.28749247361597,-1.9030360437315115
ENSG00000133488,Q8R0F9,ENSMUSG00000019368,3557.35840910828,1.1764656267170437
ENSG00000133488,Q8R0F9,ENSMUSG00000019368,3557.35840910828,1.1764656267170437
ENSG00000133773,Q8R2N0,ENSMUSG00000019897,505.33877280474,1.43600601936793
ENSG00000135587,O70572,ENSMUSG00000019822,550.843606463534,-0.6656537178402868
ENSG00000135597,O54916,ENSMUSG00000019854,417.913840530327,
ENSG00000135655,Q8R5H1,ENSMUSG00000020124,632.019359137426,0.17873604237396343
ENSG00000135655,Q8R5H1,ENSMUSG00000020124,632.019359137426,0.17873604237396343
ENSG00000137486,Q8BWG8,ENSMUSG00000018909,287.553706115603,-1.4902862910559131
ENSG00000137486,Q8BWG8,ENSMUSG00000018909,287.553706115603,-1.4902862910559131
ENSG00000139343,P62307,ENSMUSG00000020018,82.7959327342308,
ENSG00000141030,O88543,ENSMUSG00000019373,798.803200502918,-0.7921562887464435
ENSG00000141030,O88543,ENSMUSG00000019373,798.803200502918,-0.7921562887464435
ENSG00000141738,Q03160,ENSMUSG00000019312,2262.33600897884,-0.776529867506104
ENSG00000141738,Q03160,ENSMUSG00000019312,2262.33600897884,-0.776529867506104
ENSG00000143314,Q9CQ06,ENSMUSG00000019710,1885.97733480022,0.6376465752025322
ENSG00000143314,Q9CQ06,ENSMUSG00000019710,1885.97733480022,0.6376465752025322
ENSG00000146648,Q01279,ENSMUSG00000020122,9182.38315256673,0.5095680510841729
ENSG00000146648,Q01279,ENSMUSG00000020122,9182.38315256673,0.5095680510841729
ENSG00000135220,Q8BWQ1,ENSMUSG00000035780,5733.99281122611,-0.05042619559721481
ENSG00000135220,Q8BWQ1,ENSMUSG00000035780,5733.99281122611,-0.05042619559721481
ENSG00000135720,Q6PDL0,ENSMUSG00000035770,370.031644318169,
ENSG00000135720,Q6PDL0,ENSMUSG00000035770,370.031644318169,
ENSG00000136011,Q8R4U0,ENSMUSG00000035459,723.695985748912,-0.824061791608822
ENSG00000136011,Q8R4U0,ENSMUSG00000035459,723.695985748912,-0.824061791608822
ENSG00000137106,Q91Z53,ENSMUSG00000035637,2280.28159228566,1.1513955022252558
ENSG00000137106,Q91Z53,ENSMUSG00000035637,2280.28159228566,1.1513955022252558
ENSG00000137124,Q9CZS1,ENSMUSG00000035561,1403.74246857835,0.6296904130475623
ENSG00000137124,Q9CZS1,ENSMUSG00000035561,1403.74246857835,0.6296904130475623
ENSG00000138663,O88544,ENSMUSG00000035297,622.078345994303,0.34657614987842433
ENSG00000138663,O88544,ENSMUSG00000035297,622.078345994303,0.34657614987842433
ENSG00000138674,Q3UPL0,ENSMUSG00000035325,2279.68990991117,1.1636407810591831
ENSG00000138674,Q3UPL0,ENSMUSG00000035325,2279.68990991117,1.1636407810591831
ENSG00000138750,Q8BTS4,ENSMUSG00000034826,396.436634755284,-0.7649480122795546
ENSG00000143891,Q8K157,ENSMUSG00000035473,1929.97441728252,0.0
ENSG00000143891,Q8K157,ENSMUSG00000035473,1929.97441728252,0.0
ENSG00000144746,Q8R5J9,ENSMUSG00000035199,908.131810928934,-0.6586290828294712
ENSG00000145016,Q80U62,ENSMUSG00000035629,296.076982089013,0.06707218054592211
ENSG00000145016,Q80U62,ENSMUSG00000035629,296.076982089013,0.06707218054592211
ENSG00000145321,P21614,ENSMUSG00000035540,188818.08056456,0.7217091338900908
ENSG00000145321,P21614,ENSMUSG00000035540,188818.08056456,0.7217091338900908
ENSG00000149243,Q9CZ49,ENSMUSG00000035298,0.0,1.141942574427444
ENSG00000149532,Q8BTV2,ENSMUSG00000034820,1174.02173518076,-1.310148910070626
ENSG00000151365,Q62264,ENSMUSG00000035686,5878.43371654184,-0.1999672111162778
ENSG00000151365,Q62264,ENSMUSG00000035686,5878.43371654184,-0.1999672111162778
ENSG00000151413,Q9CWD8,ENSMUSG00000035142,76.513864693976,-0.7804165860847893
ENSG00000151413,Q9CWD8,ENSMUSG00000035142,76.513864693976,-0.7804165860847893
ENSG00000151500,Q91YJ3,ENSMUSG00000035443,510.468460726842,1.9693691574266352
ENSG00000158555,Q640M6,ENSMUSG00000035314,20.0110385537796,0.01762475880804041
ENSG00000162390,Q8VHQ9,ENSMUSG00000034853,131.358884097915,-0.2333291820740118
ENSG00000166173,Q8BN59,ENSMUSG00000034839,0.0,-1.8825261372090385
ENSG00000167657,O54784,ENSMUSG00000034974,394.516159639845,-0.15392801143976556
ENSG00000167657,O54784,ENSMUSG00000034974,394.516159639845,-0.15392801143976556
ENSG00000167658,P58252,ENSMUSG00000034994,15869.2507113237,1.0316730774658094
ENSG00000167658,P58252,ENSMUSG00000034994,15869.2507113237,1.0316730774658094
ENSG00000170892,Q8BMZ5,ENSMUSG00000035585,406.112114600128,
ENSG00000173812,P48024,ENSMUSG00000035530,10629.0069438779,-0.6343757843006655
ENSG00000173812,P48024,ENSMUSG00000035530,10629.0069438779,-0.6343757843006655
ENSG00000100197,P24457,ENSMUSG00000068085,13.1422935069921,-2.0818076435811794
ENSG00000100197,P24457,ENSMUSG00000068085,13.1422935069921,-2.0818076435811794
ENSG00000100197,P24457,ENSMUSG00000068085,13.1422935069921,-2.0818076435811794
ENSG00000100197,P24457,ENSMUSG00000068085,13.1422935069921,-2.0818076435811794
ENSG00000100197,P24457,ENSMUSG00000068085,13.1422935069921,-2.0818076435811794
ENSG00000100197,P24457,ENSMUSG00000068085,13.1422935069921,-2.0818076435811794
ENSG00000100197,P24457,ENSMUSG00000068085,13.1422935069921,-2.0818076435811794
ENSG00000100197,P24457,ENSMUSG00000068085,13.1422935069921,-2.0818076435811794
ENSG00000100197,P24457,ENSMUSG00000068085,13.1422935069921,-2.0818076435811794
ENSG00000100197,P24457,ENSMUSG00000068085,13.1422935069921,-2.0818076435811794
ENSG00000100197,P11714,ENSMUSG00000068086,956.147957381097,-0.8160019392769284
ENSG00000100197,P11714,ENSMUSG00000068086,956.147957381097,-0.8160019392769284
ENSG00000100197,P11714,ENSMUSG00000068086,956.147957381097,-0.8160019392769284
ENSG00000100197,P11714,ENSMUSG00000068086,956.147957381097,-0.8160019392769284
ENSG00000100197,P11714,ENSMUSG00000068086,956.147957381097,-0.8160019392769284
ENSG00000100197,P11714,ENSMUSG00000068086,956.147957381097,-0.8160019392769284
ENSG00000100197,P11714,ENSMUSG00000068086,956.147957381097,-0.8160019392769284
ENSG00000100197,P11714,ENSMUSG00000068086,956.147957381097,-0.8160019392769284
ENSG00000100197,P11714,ENSMUSG00000068086,956.147957381097,-0.8160019392769284
ENSG00000100197,P11714,ENSMUSG00000068086,956.147957381097,-0.8160019392769284
ENSG00000043093,Q9QZ73,ENSMUSG00000027708,1038.27984055924,
ENSG00000043093,Q9QZ73,ENSMUSG00000027708,1038.27984055924,
ENSG00000043093,Q9QZ73,ENSMUSG00000027708,1038.27984055924,
ENSG00000043093,Q9QZ73,ENSMUSG00000027708,1038.27984055924,
ENSG00000100612,Q9CXR1,ENSMUSG00000021094,698.041628073855,-0.3801489084345599
ENSG00000100612,Q9CXR1,ENSMUSG00000021094,698.041628073855,-0.3801489084345599
ENSG00000100612,Q9CXR1,ENSMUSG00000021094,698.041628073855,-0.3801489084345599
ENSG00000100612,Q9CXR1,ENSMUSG00000021094,698.041628073855,-0.3801489084345599
ENSG00000100883,P14576,ENSMUSG00000073079,807.518567158739,1.0195534689388366
ENSG00000100883,P14576,ENSMUSG00000073079,807.518567158739,1.0195534689388366
ENSG00000100883,P14576,ENSMUSG00000073079,807.518567158739,1.0195534689388366
ENSG00000100883,P14576,ENSMUSG00000073079,807.518567158739,1.0195534689388366
ENSG00000100883,P14576,ENSMUSG00000073079,807.518567158739,1.0195534689388366
ENSG00000100883,P14576,ENSMUSG00000073079,807.518567158739,1.0195534689388366
ENSG00000108187,Q9CXN7,ENSMUSG00000020072,2869.666062623,0.9907668932803964
ENSG00000108187,Q9CXN7,ENSMUSG00000020072,2869.666062623,0.9907668932803964
ENSG00000108187,Q9CXN7,ENSMUSG00000020072,2869.666062623,0.9907668932803964
ENSG00000108187,Q9CXN7,ENSMUSG00000020072,2869.666062623,0.9907668932803964
ENSG00000111640,P16858,ENSMUSG00000057666,5936.23053495497,3.071188450438977
ENSG00000111640,P16858,ENSMUSG00000057666,5936.23053495497,3.071188450438977
ENSG00000111640,P16858,ENSMUSG00000057666,5936.23053495497,3.071188450438977
ENSG00000111640,P16858,ENSMUSG00000057666,5936.23053495497,3.071188450438977
ENSG00000111640,P16858,ENSMUSG00000057666,5936.23053495497,3.071188450438977
ENSG00000111640,P16858,ENSMUSG00000057666,5936.23053495497,3.071188450438977
ENSG00000115541,Q64433,ENSMUSG00000073676,4085.43960775811,-0.4896149606317636
ENSG00000115541,Q64433,ENSMUSG00000073676,4085.43960775811,-0.4896149606317636
ENSG00000115541,Q64433,ENSMUSG00000073676,4085.43960775811,-0.4896149606317636
ENSG00000115541,Q64433,ENSMUSG00000073676,4085.43960775811,-0.4896149606317636
ENSG00000126838,P28666,ENSMUSG00000030131,21180.2173422757,-1.4408037478635414
ENSG00000126838,P28666,ENSMUSG00000030131,21180.2173422757,-1.4408037478635414
ENSG00000126838,P28666,ENSMUSG00000030131,21180.2173422757,-1.4408037478635414
ENSG00000126838,P28666,ENSMUSG00000030131,21180.2173422757,-1.4408037478635414
ENSG00000126838,P28666,ENSMUSG00000030131,21180.2173422757,-1.4408037478635414
ENSG00000126838,P28666,ENSMUSG00000030131,21180.2173422757,-1.4408037478635414
ENSG00000160111,P28666,ENSMUSG00000030131,21180.2173422757,-1.4408037478635414
ENSG00000160111,P28666,ENSMUSG00000030131,21180.2173422757,-1.4408037478635414
ENSG00000160111,P28666,ENSMUSG00000030131,21180.2173422757,-1.4408037478635414
ENSG00000160111,P28666,ENSMUSG00000030131,21180.2173422757,-1.4408037478635414
ENSG00000160111,P28666,ENSMUSG00000030131,21180.2173422757,-1.4408037478635414
ENSG00000160111,P28666,ENSMUSG00000030131,21180.2173422757,-1.4408037478635414
ENSG00000126838,P28665,ENSMUSG00000059908,77110.9015175482,0.2649361218686107
ENSG00000126838,P28665,ENSMUSG00000059908,77110.9015175482,0.2649361218686107
ENSG00000126838,P28665,ENSMUSG00000059908,77110.9015175482,0.2649361218686107
ENSG00000126838,P28665,ENSMUSG00000059908,77110.9015175482,0.2649361218686107
ENSG00000126838,P28665,ENSMUSG00000059908,77110.9015175482,0.2649361218686107
ENSG00000126838,P28665,ENSMUSG00000059908,77110.9015175482,0.2649361218686107
ENSG00000160111,P28665,ENSMUSG00000059908,77110.9015175482,0.2649361218686107
ENSG00000160111,P28665,ENSMUSG00000059908,77110.9015175482,0.2649361218686107
ENSG00000160111,P28665,ENSMUSG00000059908,77110.9015175482,0.2649361218686107
ENSG00000160111,P28665,ENSMUSG00000059908,77110.9015175482,0.2649361218686107
ENSG00000160111,P28665,ENSMUSG00000059908,77110.9015175482,0.2649361218686107
ENSG00000160111,P28665,ENSMUSG00000059908,77110.9015175482,0.2649361218686107
ENSG00000185515,P46737,ENSMUSG00000031201,462.474266250061,-0.4509804896237991
ENSG00000185515,P46737,ENSMUSG00000031201,462.474266250061,-0.4509804896237991
ENSG00000185515,P46737,ENSMUSG00000031201,462.474266250061,-0.4509804896237991
ENSG00000185515,P46737,ENSMUSG00000031201,462.474266250061,-0.4509804896237991
ENSG00000127578,Q8R0S6,ENSMUSG00000071192,16.4158488952068,0.8556984193034727
ENSG00000128309,Q99J99,ENSMUSG00000071711,1882.842568072,0.9552426930647775
ENSG00000128309,Q99J99,ENSMUSG00000071711,1882.842568072,0.9552426930647775
ENSG00000130811,Q9Z1D1,ENSMUSG00000070319,1001.49197920788,0.40629011523131164
ENSG00000130811,Q9Z1D1,ENSMUSG00000070319,1001.49197920788,0.40629011523131164
ENSG00000137824,Q3UJU9,ENSMUSG00000070730,1302.5959767354,0.8594395439269974
ENSG00000137824,Q3UJU9,ENSMUSG00000070730,1302.5959767354,0.8594395439269974
ENSG00000141378,Q8R2Y8,ENSMUSG00000072582,398.901031958808,
ENSG00000143839,P06281,ENSMUSG00000070645,0.0,0.07818701803834109
ENSG00000143845,A7MCT6,ENSMUSG00000070644,7781.66393073485,
ENSG00000143845,A7MCT6,ENSMUSG00000070644,7781.66393073485,
ENSG00000149257,P19324,ENSMUSG00000070436,259.380467463419,0.025372000620911935
ENSG00000149257,P19324,ENSMUSG00000070436,259.380467463419,0.025372000620911935
ENSG00000149480,Q9R190,ENSMUSG00000071646,954.118448254818,-0.7421288992021073
ENSG00000149480,Q9R190,ENSMUSG00000071646,954.118448254818,-0.7421288992021073
ENSG00000162191,Q922Y1,ENSMUSG00000071655,3137.97785994521,-0.21891237047040457
ENSG00000162191,Q922Y1,ENSMUSG00000071655,3137.97785994521,-0.21891237047040457
ENSG00000165215,Q9Z0G9,ENSMUSG00000070473,2194.75884424287,0.6376465752025322
ENSG00000165264,Q3UIU2,ENSMUSG00000071014,2552.52648590099,0.04830502697119492
ENSG00000165264,Q3UIU2,ENSMUSG00000071014,2552.52648590099,0.04830502697119492
ENSG00000167552,P68369,ENSMUSG00000072235,137.994198267758,0.009824903744485823
ENSG00000167552,P68369,ENSMUSG00000072235,137.994198267758,0.009824903744485823
ENSG00000172828,Q8VCU1,ENSMUSG00000062181,10834.7168984912,-0.5017687697496487
ENSG00000172828,Q8VCU1,ENSMUSG00000062181,10834.7168984912,-0.5017687697496487
ENSG00000172828,Q8VCU1,ENSMUSG00000062181,10834.7168984912,-0.5017687697496487
ENSG00000172828,Q8VCU1,ENSMUSG00000062181,10834.7168984912,-0.5017687697496487
ENSG00000172828,Q63880,ENSMUSG00000069922,34938.9866455998,0.34657614987842433
ENSG00000172828,Q63880,ENSMUSG00000069922,34938.9866455998,0.34657614987842433
ENSG00000172828,Q63880,ENSMUSG00000069922,34938.9866455998,0.34657614987842433
ENSG00000172828,Q63880,ENSMUSG00000069922,34938.9866455998,0.34657614987842433
